Date,NIFTY_Close,IndiaVIX,VIX_Fwd_Avg_5D,Risk_Off
2016-05-17,7890.75,16.3725,16.637,0
2016-05-18,7870.15,16.455,16.784,0
2016-05-19,7783.4,17.0625,16.6695,0
2016-05-20,7749.7,16.425,16.494999999999997,0
2016-05-23,7731.05,16.16,16.464499999999997,0
2016-05-24,7748.85,16.22,16.2775,0
2016-05-25,7934.9,15.52,15.929999999999998,0
2016-05-26,8069.65,15.325,15.697,0
2016-05-27,8156.65,15.26,15.66,0
2016-05-30,8178.5,15.975,15.625,0
2016-05-31,8160.1,16.045,15.687999999999999,0
2016-06-01,8179.95,15.835,15.6405,0
2016-06-02,8218.95,15.0875,15.5875,0
2016-06-03,8220.8,14.995,15.4635,0
2016-06-06,8201.05,15.355,15.2285,0
2016-06-07,8266.45,14.87,15.09,0
2016-06-08,8273.05,15.1425,15.206999999999999,0
2016-06-09,8203.6,15.6725,15.401999999999997,0
2016-06-10,8170.05,15.97,15.647499999999999,0
2016-06-13,8110.6,16.5825,16.1115,0
2016-06-14,8108.85,17.19,16.494,0
2016-06-15,8206.6,17.055,16.899,0
2016-06-16,8140.75,17.6975,17.175,0
2016-06-17,8170.2,17.35,17.362000000000002,1
2016-06-20,8238.5,17.5175,17.375999999999998,1
2016-06-21,8219.9,17.26,17.602,1
2016-06-22,8203.7,18.185,17.6665,1
2016-06-23,8270.45,18.02,17.921999999999997,1
2016-06-24,8088.6,18.6275,18.1245,1
2016-06-27,8094.7,18.53,18.2175,1
2016-06-28,8127.85,17.725,17.811500000000002,1
2016-06-29,8204.0,16.155,17.465500000000002,1
2016-06-30,8287.75,16.29,16.887500000000003,0
2016-07-01,8328.35,15.7375,16.297,0
2016-07-04,8370.7,15.5775,15.8245,0
2016-07-05,8335.95,15.3625,15.655000000000001,0
2016-07-07,8337.9,15.3075,15.413499999999999,0
2016-07-08,8323.2,15.0825,15.235500000000002,0
2016-07-11,8467.9,14.8475,15.076500000000001,0
2016-07-12,8521.05,14.7825,15.068999999999999,0
2016-07-13,8519.5,15.325,15.129500000000002,0
2016-07-14,8565.0,15.61,15.2405,0
2016-07-15,8541.4,15.6375,15.4685,0
2016-07-18,8508.7,15.9875,15.671000000000001,0
2016-07-19,8528.55,15.795,15.803999999999998,0
2016-07-20,8565.85,15.99,15.8245,0
2016-07-21,8510.1,15.7125,15.7965,0
2016-07-22,8541.2,15.4975,15.742500000000001,0
2016-07-25,8635.65,15.7175,15.7075,0
2016-07-26,8590.65,15.62,15.595000000000002,0
2016-07-27,8615.8,15.4275,15.482,0
2016-07-28,8666.3,15.1475,15.366,0
2016-07-29,8638.5,14.9175,15.258500000000002,0
2016-08-01,8636.55,15.18,15.273,0
2016-08-02,8622.9,15.6925,15.435000000000002,0
2016-08-03,8544.85,16.2375,15.4335,0
2016-08-04,8551.1,15.14,15.3205,0
2016-08-05,8683.15,14.3525,15.202000000000002,0
2016-08-08,8711.35,14.5875,14.971,0
2016-08-09,8678.25,14.5375,14.707999999999998,0
2016-08-10,8575.3,14.9225,14.522499999999999,0
2016-08-11,8592.15,14.2125,14.406,0
2016-08-12,8672.15,13.77,14.325,0
2016-08-16,8642.55,14.1825,14.373499999999998,0
2016-08-17,8624.05,14.78,14.299000000000001,0
2016-08-18,8673.25,14.55,14.363999999999999,0
2016-08-19,8666.9,14.5375,14.456999999999999,0
2016-08-22,8629.15,14.235,14.4,0
2016-08-23,8632.6,13.8975,14.141499999999999,0
2016-08-24,8650.3,13.4875,13.888499999999999,0
2016-08-25,8592.2,13.285,13.694999999999999,0
2016-08-26,8572.55,13.57,13.481,0
2016-08-29,8607.45,13.165,13.3055,0
2016-08-30,8744.35,13.02,13.256499999999999,0
2016-08-31,8786.2,13.2425,13.267500000000002,0
2016-09-01,8774.65,13.34,13.141499999999999,0
2016-09-02,8809.65,12.94,13.0585,0
2016-09-06,8943.0,12.75,13.0835,0
2016-09-07,8917.95,13.145,13.057999999999998,0
2016-09-08,8952.5,13.115,13.036000000000001,0
2016-09-09,8866.7,13.23,13.496,0
2016-09-12,8715.6,15.24,13.898500000000002,0
2016-09-14,8726.6,14.7625,14.205000000000002,0
2016-09-15,8742.55,14.6775,14.498000000000001,0
2016-09-16,8779.85,14.58,14.84,0
2016-09-19,8808.4,14.94,14.748,0
2016-09-20,8775.9,14.78,14.756499999999999,0
2016-09-21,8777.15,14.805,14.488999999999999,0
2016-09-22,8867.45,13.34,14.2225,0
2016-09-23,8831.55,13.2475,14.147499999999999,0
2016-09-26,8723.05,14.565,14.0415,0
2016-09-27,8706.4,14.25,13.85,0
2016-09-28,8745.15,13.8475,14.872,0
2016-09-29,8591.25,18.45,15.658499999999998,0
2016-09-30,8611.15,17.18,15.869499999999999,0
2016-10-03,8738.1,15.62,16.018,0
2016-10-04,8769.15,14.9925,16.2335,0
2016-10-05,8743.95,14.925,15.510499999999999,0
2016-10-06,8709.55,14.835,14.9715,0
2016-10-07,8697.6,14.485,14.704500000000001,0
2016-10-10,8708.8,14.285,14.791,0
2016-10-13,8573.35,15.425,14.7835,0
2016-10-14,8583.4,14.8875,14.9475,0
2016-10-17,8520.4,15.655,14.957999999999998,0
2016-10-18,8677.9,14.5375,15.023500000000002,0
2016-10-19,8659.1,14.6125,14.7715,0
2016-10-20,8699.4,14.165,14.559999999999999,0
2016-10-21,8693.05,13.83,14.295499999999999,0
2016-10-24,8708.95,14.3325,14.2845,0
2016-10-25,8691.3,14.4825,14.252500000000001,0
2016-10-26,8615.25,14.4525,14.236500000000001,0
2016-10-27,8615.25,14.085,14.401000000000002,0
2016-10-28,8638.0,14.6525,14.632499999999999,0
2016-10-30,8625.7,15.49,14.883,0
2016-11-01,8626.25,15.735,15.351999999999999,0
2016-11-02,8514.0,16.7975,15.828,0
2016-11-03,8484.95,16.465,16.267,0
2016-11-04,8433.75,16.8475,16.470499999999998,0
2016-11-07,8497.05,16.5075,16.677500000000002,0
2016-11-08,8543.55,16.77,16.642000000000003,0
2016-11-09,8432.0,16.62,16.4405,0
2016-11-10,8525.75,15.4575,16.544,0
2016-11-11,8296.3,17.365,17.2715,1
2016-11-15,8108.45,20.145,17.818,1
2016-11-16,8111.6,19.5025,18.235999999999997,1
2016-11-17,8079.95,18.71,18.7055,1
2016-11-18,8074.1,17.805,19.052,1
2016-11-21,7929.1,19.0975,18.716,1
2016-11-22,8002.3,18.465,18.4235,1
2016-11-23,8033.3,18.04,18.1135,1
2016-11-24,7965.5,17.16,18.075,1
2016-11-25,8114.3,17.6125,17.8665,1
2016-11-28,8126.9,18.055,17.715,1
2016-11-29,8142.15,17.7075,17.477,1
2016-11-30,8224.5,16.85,17.3825,1
2016-12-01,8192.9,16.6875,17.446500000000004,1
2016-12-02,8086.8,17.9325,17.293,1
2016-12-05,8128.75,17.2875,17.172500000000003,0
2016-12-06,8143.15,17.105,17.1715,0
2016-12-07,8102.05,16.845,16.939,0
2016-12-08,8246.85,15.525,16.366,0
2016-12-09,8261.75,15.0675,16.147,0
2016-12-12,8170.8,16.1925,15.910499999999999,0
2016-12-13,8221.8,15.9225,15.86,0
2016-12-14,8182.45,16.5925,15.886,0
2016-12-15,8153.6,15.655,15.923000000000002,0
2016-12-16,8139.45,15.2525,15.652000000000001,0
2016-12-19,8104.35,14.8375,15.375,0
2016-12-20,8082.4,14.5375,14.997499999999999,0
2016-12-21,8061.3,14.705,14.976999999999999,0
2016-12-22,7979.1,15.5525,14.952000000000002,0
2016-12-23,7985.75,15.1275,15.305000000000001,0
2016-12-26,7908.25,16.6025,15.413999999999998,0
2016-12-27,8032.85,15.0825,15.5815,0
2016-12-28,8034.85,15.5425,15.5275,0
2016-12-29,8103.6,15.2825,15.594999999999999,0
2016-12-30,8185.8,15.465,15.4405,0
2017-01-02,8179.5,15.83,15.6155,0
2017-01-03,8192.25,15.9575,15.684999999999999,0
2017-01-04,8190.5,15.89,15.638499999999999,0
2017-01-05,8273.8,15.05,15.528,0
2017-01-06,8243.8,14.9125,15.458000000000002,0
2017-01-09,8236.05,15.48,15.3055,0
2017-01-10,8288.6,15.195,15.089000000000002,0
2017-01-11,8380.65,14.8075,15.001499999999998,0
2017-01-12,8407.2,14.6125,14.895499999999998,0
2017-01-13,8400.35,14.3825,14.8125,0
2017-01-16,8412.8,15.065,14.852,0
2017-01-17,8398.0,15.3925,14.926999999999998,0
2017-01-18,8417.0,15.1825,15.008500000000002,0
2017-01-19,8435.1,15.02,15.290000000000001,0
2017-01-20,8349.35,15.79,15.457999999999998,0
2017-01-23,8391.5,15.905,15.4365,0
2017-01-24,8475.8,15.285,15.434000000000001,0
2017-01-25,8602.75,15.17,15.631,0
2017-01-27,8641.25,16.005,15.806999999999999,0
2017-01-30,8632.75,16.67,15.991,0
2017-01-31,8561.3,16.825,15.728,0
2017-02-01,8716.4,13.97,15.398000000000001,0
2017-02-02,8734.25,13.52,14.8225,0
2017-02-03,8740.95,13.1275,14.168000000000001,0
2017-02-06,8801.05,13.3975,13.504499999999998,0
2017-02-07,8768.3,13.5075,13.380500000000001,0
2017-02-08,8769.05,13.35,13.323500000000001,0
2017-02-09,8778.4,13.235,13.3335,0
2017-02-10,8793.55,13.1775,13.392499999999998,0
2017-02-13,8805.05,13.6925,13.451500000000001,0
2017-02-14,8792.3,13.8025,13.624,0
2017-02-15,8724.7,14.2125,13.723000000000003,0
2017-02-16,8778.0,13.73,13.774000000000001,0
2017-02-17,8821.7,13.4325,13.757499999999999,0
2017-02-20,8879.2,13.61,13.702000000000002,0
2017-02-21,8907.85,13.525,13.5995,0
2017-02-22,8926.9,13.7,13.5335,0
2017-02-23,8939.5,13.4,13.581999999999999,0
2017-02-27,8896.7,13.675,13.618500000000001,0
2017-02-28,8879.6,13.7925,13.628499999999999,0
2017-03-01,8945.8,13.575,13.561000000000002,0
2017-03-02,8899.75,13.3625,13.551499999999999,0
2017-03-03,8897.55,13.3525,13.5445,0
2017-03-06,8963.45,13.64,13.560999999999998,0
2017-03-07,8946.9,13.875,13.661000000000001,0
2017-03-08,8924.3,14.075,13.866500000000002,0
2017-03-09,8927.0,14.39,13.9875,0
2017-03-10,8934.55,13.9575,13.739499999999998,0
2017-03-14,9087.0,12.4,13.448999999999998,0
2017-03-15,9084.8,12.4225,13.016,0
2017-03-16,9153.7,11.91,12.5085,0
2017-03-17,9160.05,11.8525,12.120499999999998,0
2017-03-20,9126.85,12.0175,12.029,0
2017-03-21,9121.5,11.9425,11.9985,0
2017-03-22,9030.45,12.27,11.983500000000001,0
2017-03-23,9086.3,11.835,12.008500000000002,0
2017-03-24,9108.0,11.9775,12.092000000000002,0
2017-03-27,9045.2,12.435,12.127,0
2017-03-28,9100.8,12.1175,12.0905,0
2017-03-29,9143.8,12.0875,12.1535,0
2017-03-30,9173.75,12.15,12.242,0
2017-03-31,9173.75,12.42,12.053500000000001,0
2017-04-03,9237.85,11.4925,11.940000000000001,0
2017-04-05,9265.15,11.55,11.7805,0
2017-04-06,9261.95,11.29,11.689,0
2017-04-07,9198.3,11.6925,11.529,0
2017-04-10,9181.45,11.62,11.5095,0
2017-04-11,9237.0,11.395,11.525,0
2017-04-12,9203.45,11.6275,11.5825,0
2017-04-13,9150.8,11.5775,11.622499999999999,0
2017-04-17,9139.3,11.8925,11.7735,0
2017-04-18,9105.15,12.375,11.9375,0
2017-04-19,9103.5,12.215,11.924000000000001,0
2017-04-20,9136.4,11.56,11.893,0
2017-04-21,9119.4,11.4225,11.839500000000001,0
2017-04-24,9217.95,11.625,11.5955,0
2017-04-25,9306.6,11.155,11.500499999999999,0
2017-04-26,9351.85,11.74,11.4025,0
2017-04-27,9342.15,11.07,11.290000000000001,0
2017-04-28,9304.05,10.86,11.2545,0
2017-05-02,9313.8,11.4475,11.329,0
2017-05-03,9311.95,11.5275,11.247499999999999,0
2017-05-04,9359.9,11.3325,11.431000000000001,0
2017-05-05,9285.3,11.9875,11.592,0
2017-05-08,9314.05,11.665,11.525,0
2017-05-09,9316.85,11.1125,11.409,0
2017-05-10,9407.3,10.9475,11.31,0
2017-05-11,9422.4,10.8375,11.038,0
2017-05-12,9400.9,10.6275,10.84,0
2017-05-15,9445.4,10.675,10.7295,0
2017-05-16,9512.25,10.56,10.667000000000002,0
2017-05-17,9525.75,10.635,10.8565,0
2017-05-18,9429.45,11.785,10.9915,0
2017-05-19,9427.9,11.3025,11.097,0
2017-05-22,9438.25,11.2025,11.425500000000001,0
2017-05-23,9386.15,12.2025,11.6645,0
2017-05-24,9360.55,11.83,11.397,0
2017-05-25,9509.75,10.4475,11.309000000000001,0
2017-05-26,9595.1,10.8625,11.425999999999998,0
2017-05-29,9604.9,11.7875,11.3385,0
2017-05-30,9624.55,11.765,11.325,0
2017-05-31,9621.25,11.7625,11.497,0
2017-06-01,9616.1,11.3075,11.4865,0
2017-06-02,9653.5,10.81,11.331999999999999,0
2017-06-05,9675.1,11.015,11.205499999999999,0
2017-06-06,9637.15,11.1325,11.031,0
2017-06-07,9663.9,10.89,10.983,0
2017-06-08,9647.25,11.0675,10.993500000000001,0
2017-06-09,9668.25,10.8625,11.075,0
2017-06-12,9616.4,11.4225,11.1165,0
2017-06-13,9606.9,11.34,11.1745,0
2017-06-14,9618.15,11.18,11.225999999999999,0
2017-06-15,9578.05,11.325,11.2365,0
2017-06-16,9588.05,10.915,11.0775,0
2017-06-19,9657.55,10.6275,10.940999999999999,0
2017-06-20,9653.5,10.6575,10.888,0
2017-06-21,9633.6,10.915,10.8645,0
2017-06-22,9630.0,11.2075,10.993,0
2017-06-23,9574.95,11.5575,11.369,0
2017-06-27,9511.4,12.5075,11.635499999999999,0
2017-06-28,9491.25,11.99,11.729,0
2017-06-29,9504.1,11.3825,11.834,0
2017-06-30,9520.9,11.7325,11.7625,0
2017-07-03,9615.0,11.2,11.516000000000002,0
2017-07-04,9613.3,11.275,11.3485,0
2017-07-05,9637.6,11.1525,11.2685,0
2017-07-06,9674.55,10.9825,11.0955,0
2017-07-07,9665.8,10.8675,11.038,0
2017-07-10,9771.05,10.9125,10.961,0
2017-07-11,9786.05,10.89,10.940999999999999,0
2017-07-12,9816.1,11.0525,10.994,0
2017-07-13,9891.7,11.2475,11.055,0
2017-07-14,9886.35,11.1725,11.164,0
2017-07-17,9915.95,11.4575,11.284,0
2017-07-18,9827.15,11.49,11.3245,0
2017-07-19,9899.6,11.255,11.338,0
2017-07-20,9873.3,11.315,11.320500000000001,0
2017-07-21,9915.25,11.085,11.2915,0
2017-07-24,9966.4,11.3125,11.176,0
2017-07-25,9964.55,10.9125,11.159,0
2017-07-26,10020.65,11.17,11.139500000000002,0
2017-07-27,10020.55,11.2175,11.149999999999999,0
2017-07-28,10014.5,11.1375,11.267500000000002,0
2017-07-31,10077.1,11.9,11.4665,0
2017-08-01,10114.65,11.9075,11.621,0
2017-08-02,10081.5,11.9425,11.706,0
2017-08-03,10013.65,11.6425,11.7565,0
2017-08-04,10066.4,11.39,11.755500000000001,0
2017-08-07,10057.4,11.895,11.928,0
2017-08-08,9978.55,12.77,12.23,0
2017-08-09,9908.05,13.4525,12.662,0
2017-08-10,9820.25,13.8025,13.422999999999998,0
2017-08-11,9710.8,15.195,13.9205,0
2017-08-14,9794.15,14.3825,14.213999999999999,0
2017-08-16,9897.3,14.2375,14.391499999999999,0
2017-08-17,9904.15,14.34,14.545000000000002,0
2017-08-18,9837.4,14.57,14.469,0
2017-08-21,9754.35,14.815,14.413500000000003,0
2017-08-22,9765.55,14.105,14.2025,0
2017-08-23,9852.5,13.1825,13.848999999999998,0
2017-08-24,9857.05,12.5725,13.463,0
2017-08-28,9912.8,12.64,13.2085,0
2017-08-29,9796.05,13.5425,12.965,0
2017-08-30,9884.4,12.8875,12.719,0
2017-08-31,9917.9,11.9525,12.5395,0
2017-09-01,9974.4,11.675,12.644499999999999,0
2017-09-04,9912.85,13.165,12.5135,0
2017-09-05,9952.2,12.8875,12.559999999999999,0
2017-09-06,9916.2,13.12,12.770999999999999,0
2017-09-07,9929.9,13.0075,13.0285,0
2017-09-08,9934.8,12.9625,12.867500000000001,0
2017-09-11,10006.05,12.36,12.641499999999999,0
2017-09-12,10093.05,11.7575,12.368500000000001,0
2017-09-13,10079.3,11.755,12.061,0
2017-09-14,10086.6,11.47,11.804,0
2017-09-15,10085.4,11.6775,11.620500000000002,0
2017-09-18,10153.1,11.4425,11.562000000000001,0
2017-09-19,10147.55,11.465,11.5375,0
2017-09-20,10141.15,11.6325,11.57,0
2017-09-21,10121.9,11.6325,11.7965,0
2017-09-22,9964.4,12.81,12.175999999999998,0
2017-09-25,9872.6,13.34,12.4685,0
2017-09-26,9871.5,12.9275,12.9145,0
2017-09-27,9735.75,13.8625,13.2225,0
2017-09-28,9768.95,13.1725,13.157499999999999,0
2017-09-29,9788.6,12.485,12.9815,0
2017-10-03,9859.5,12.46,12.756,0
2017-10-04,9914.9,11.8,12.3255,0
2017-10-05,9888.7,11.71,11.9145,0
2017-10-06,9979.7,11.1175,11.696000000000002,0
2017-10-09,9988.75,11.3925,11.4265,0
2017-10-10,10016.95,11.1125,11.4125,0
2017-10-11,9984.8,11.73,11.279,0
2017-10-12,10096.4,11.0425,11.308000000000002,0
2017-10-13,10167.45,11.2625,11.291500000000001,0
2017-10-16,10230.85,11.31,11.391,0
2017-10-17,10234.45,11.61,11.352999999999998,0
2017-10-18,10210.85,11.54,11.6235,0
2017-10-19,10146.55,12.395,11.836,0
2017-10-23,10184.85,12.325,11.892,0
2017-10-24,10207.7,11.59,11.922,0
2017-10-25,10295.35,11.76,11.9375,0
2017-10-26,10343.8,11.6175,11.753499999999999,0
2017-10-27,10323.05,11.475,11.711,0
2017-10-30,10363.65,12.1125,11.881,0
2017-10-31,10335.3,12.44,11.9565,0
2017-11-01,10440.5,12.1375,12.034,0
2017-11-02,10423.8,12.005,12.120999999999999,0
2017-11-03,10452.5,11.91,12.303,0
2017-11-06,10451.8,13.0225,12.462500000000002,0
2017-11-07,10350.15,13.2375,12.757000000000001,0
2017-11-08,10303.15,13.61,13.0095,0
2017-11-09,10308.95,13.2675,13.3225,0
2017-11-10,10321.75,13.475,13.527000000000001,0
2017-11-13,10224.95,14.045,13.7125,0
2017-11-14,10186.6,14.165,13.8435,0
2017-11-15,10118.05,14.265,13.882499999999999,0
2017-11-16,10214.75,13.4625,13.930000000000001,0
2017-11-17,10283.6,13.7125,13.8075,0
2017-11-20,10298.75,13.4325,13.717500000000001,0
2017-11-21,10326.9,13.715,13.672,0
2017-11-22,10342.3,14.0375,13.752500000000001,0
2017-11-23,10348.75,13.865,13.7125,0
2017-11-24,10389.7,13.5125,13.632,0
2017-11-27,10399.55,13.03,13.5185,0
2017-11-28,10370.25,13.1475,13.323000000000002,0
2017-11-29,10361.3,13.06,13.26,0
2017-11-30,10226.55,13.55,13.516499999999999,0
2017-12-01,10121.8,14.795,13.881499999999999,0
2017-12-04,10127.75,14.855,14.253500000000003,0
2017-12-05,10118.25,15.0075,14.659,0
2017-12-06,10044.1,15.0875,14.8035,0
2017-12-07,10166.7,14.2725,14.578999999999999,0
2017-12-08,10265.65,13.6725,14.4375,0
2017-12-11,10322.25,14.1475,14.488499999999998,0
2017-12-12,10240.15,15.2625,14.66,0
2017-12-13,10192.95,15.945,15.087,0
2017-12-14,10252.1,16.4075,15.3405,0
2017-12-15,10333.25,14.94,15.134,0
2017-12-18,10388.75,13.115,14.519,0
2017-12-19,10463.2,12.1875,13.767,0
2017-12-20,10444.2,12.185,12.9025,0
2017-12-21,10440.3,12.085,12.232000000000001,0
2017-12-22,10493.0,11.5875,12.0195,0
2017-12-26,10531.5,12.0525,12.0805,0
2017-12-27,10490.75,12.4925,12.103,0
2017-12-28,10477.9,12.2975,12.219999999999999,0
2017-12-29,10530.7,12.67,12.572999999999999,0
2018-01-01,10435.55,13.3525,12.8995,0
2018-01-02,10442.2,13.685,13.125499999999999,0
2018-01-03,10443.2,13.6225,13.349,0
2018-01-04,10504.8,13.415,13.4375,0
2018-01-05,10558.85,13.1125,13.514000000000001,0
2018-01-08,10623.6,13.735,13.5465,0
2018-01-09,10637.0,13.8475,13.629,0
2018-01-10,10632.2,14.035,13.748500000000002,0
2018-01-11,10651.2,14.0125,13.872499999999999,0
2018-01-12,10681.25,13.7325,13.986500000000001,0
2018-01-15,10741.55,14.305,14.034,0
2018-01-16,10700.45,14.085,13.999,0
2018-01-17,10788.55,13.86,13.988499999999998,0
2018-01-18,10817.0,13.96,14.038499999999999,0
2018-01-19,10894.7,13.9825,14.256,0
2018-01-22,10966.2,15.3925,14.684000000000001,0
2018-01-23,11083.7,16.225,15.52,0
2018-01-24,11086.0,18.04,16.2295,0
2018-01-25,11069.65,17.5075,17.0105,0
2018-01-29,11130.4,17.8875,17.215,0
2018-01-30,11049.65,16.415,17.156,0
2018-01-31,11027.7,15.93,16.3695,0
2018-02-01,11016.9,14.1075,15.918000000000001,0
2018-02-02,10760.6,15.25,15.550999999999998,0
2018-02-05,10666.55,16.0525,16.270999999999997,0
2018-02-06,10498.25,20.015,16.978,0
2018-02-07,10476.7,19.465,17.711000000000002,1
2018-02-08,10576.85,17.7725,18.506999999999998,1
2018-02-09,10454.95,19.23,18.872999999999998,1
2018-02-12,10539.75,17.8825,18.307,1
2018-02-14,10500.9,17.185,17.677,1
2018-02-15,10545.5,16.315,17.398,1
2018-02-16,10452.3,16.3775,16.8855,0
2018-02-19,10378.4,16.6675,16.682499999999997,0
2018-02-20,10360.4,16.8675,16.429499999999997,0
2018-02-21,10397.45,15.92,16.133000000000003,0
2018-02-22,10382.7,14.8325,15.698000000000002,0
2018-02-23,10491.05,14.2025,15.1035,0
2018-02-26,10582.6,13.695,14.514500000000002,0
2018-02-27,10554.3,13.9225,14.0915,0
2018-02-28,10492.85,13.805,13.9395,0
2018-03-01,10458.35,14.0725,14.178,0
2018-03-05,10358.85,15.395,14.687999999999999,0
2018-03-06,10249.25,16.245,15.0435,0
2018-03-07,10154.2,15.7,15.1995,0
2018-03-08,10242.65,14.585,15.290000000000001,0
2018-03-09,10226.85,14.525,15.1095,0
2018-03-12,10421.4,14.4925,14.753,0
2018-03-13,10426.85,14.4625,14.485500000000002,0
2018-03-14,10410.9,14.3625,14.4345,0
2018-03-15,10360.15,14.33,14.573500000000001,0
2018-03-16,10195.15,15.22,14.839000000000002,0
2018-03-19,10094.25,15.82,15.068000000000001,0
2018-03-20,10124.35,15.6075,15.217000000000002,0
2018-03-21,10155.25,15.1075,15.4005,0
2018-03-22,10114.75,15.2475,15.4655,0
2018-03-23,9998.05,15.545,15.3405,0
2018-03-26,10130.65,15.195,15.329000000000002,0
2018-03-27,10184.15,15.55,15.459,0
2018-03-28,10113.7,15.7575,15.479,0
2018-04-02,10211.8,15.3475,15.407,0
2018-04-03,10245.0,15.185,15.636000000000001,0
2018-04-04,10128.4,16.34,15.485500000000002,0
2018-04-05,10325.15,14.7975,15.2835,0
2018-04-06,10331.6,14.7475,15.1875,0
2018-04-09,10379.35,14.8675,15.05,0
2018-04-10,10402.25,14.4975,14.725999999999999,0
2018-04-11,10417.15,14.72,14.6785,0
2018-04-12,10458.65,14.56,14.556999999999999,0
2018-04-13,10480.6,14.14,14.4355,0
2018-04-16,10528.35,14.26,14.3445,0
2018-04-17,10548.7,14.0425,14.2225,0
2018-04-18,10526.2,14.11,14.059999999999999,0
2018-04-19,10565.3,13.7475,13.8195,0
2018-04-20,10564.05,12.9375,13.5965,0
2018-04-23,10584.7,13.145,13.167000000000002,0
2018-04-24,10614.35,11.895,12.824000000000002,0
2018-04-25,10570.55,12.395,12.482,0
2018-04-26,10617.8,12.0375,12.297999999999998,0
2018-04-27,10692.3,12.0175,12.1415,0
2018-04-30,10739.35,12.3625,12.3305,0
2018-05-02,10718.05,12.84,12.448500000000001,0
2018-05-03,10679.65,12.985,12.690999999999999,0
2018-05-04,10618.25,13.25,13.0395,0
2018-05-07,10715.5,13.76,13.378,0
2018-05-08,10717.8,14.055,13.664499999999999,0
2018-05-09,10741.7,14.2725,13.9525,0
2018-05-10,10716.55,14.425,14.097999999999999,0
2018-05-11,10806.5,13.9775,14.194999999999999,0
2018-05-14,10806.6,14.245,14.017,0
2018-05-15,10801.85,13.165,13.8495,0
2018-05-16,10741.1,13.435,13.646,0
2018-05-17,10682.7,13.4075,13.6805,0
2018-05-18,10596.4,14.15,13.7135,0
2018-05-21,10516.7,14.41,13.801000000000002,0
2018-05-22,10536.7,13.6025,13.945500000000001,0
2018-05-23,10430.35,14.1575,13.893,0
2018-05-24,10513.85,13.145,13.591999999999999,0
2018-05-25,10605.15,12.645,13.321000000000002,0
2018-05-28,10688.65,13.055,13.214500000000001,0
2018-05-29,10633.3,13.07,13.065000000000001,0
2018-05-30,10614.35,13.41,13.0805,0
2018-05-31,10736.15,13.2225,13.2655,0
2018-06-01,10696.2,13.57,13.431000000000001,0
2018-06-04,10628.5,13.8825,13.48,0
2018-06-05,10593.15,13.315,13.308000000000002,0
2018-06-06,10684.65,12.55,13.219,0
2018-06-07,10768.35,12.7775,13.0445,0
2018-06-08,10767.65,12.6975,12.904000000000002,0
2018-06-11,10786.95,13.18,12.787,0
2018-06-12,10842.85,12.73,12.803999999999998,0
2018-06-13,10856.7,12.635,12.6675,0
2018-06-14,10808.05,12.095,12.542,0
2018-06-15,10817.7,12.07,12.382000000000001,0
2018-06-18,10799.85,12.38,12.420000000000002,0
2018-06-19,10710.45,12.92,12.3275,0
2018-06-20,10772.05,12.1725,12.398,0
2018-06-21,10741.1,12.4475,12.3885,0
2018-06-22,10821.85,12.0225,12.428999999999998,0
2018-06-25,10762.45,12.5825,12.404499999999999,0
2018-06-26,10769.15,12.7975,12.672,0
2018-06-27,10671.4,13.51,12.972,0
2018-06-28,10589.1,13.9475,13.154999999999998,0
2018-06-29,10714.3,12.9375,13.3125,0
2018-07-02,10657.3,13.37,13.353,0
2018-07-03,10699.9,13.0,13.1825,0
2018-07-04,10769.9,12.6575,12.907999999999998,0
2018-07-05,10749.75,12.575,12.809000000000001,0
2018-07-06,10772.65,12.4425,12.613,0
2018-07-09,10852.9,12.39,12.492,0
2018-07-10,10947.25,12.395,12.5155,0
2018-07-11,10948.3,12.775,12.5015,0
2018-07-12,11023.2,12.505,12.4735,0
2018-07-13,11018.9,12.3025,12.585,0
2018-07-16,10936.85,12.9475,12.671000000000001,0
2018-07-17,11008.05,12.825,12.852500000000001,0
2018-07-18,10980.45,13.6825,13.069999999999999,0
2018-07-19,10957.1,13.5925,13.3165,0
2018-07-20,11010.2,13.535,13.328,0
2018-07-23,11084.75,13.005,13.256499999999999,0
2018-07-24,11134.3,12.4675,12.961500000000001,0
2018-07-25,11132.0,12.2075,12.648499999999999,0
2018-07-26,11167.3,12.0275,12.4035,0
2018-07-27,11278.35,12.31,12.3195,0
2018-07-30,11319.55,12.585,12.322,0
2018-07-31,11356.5,12.48,12.386500000000002,0
2018-08-01,11346.2,12.53,12.491999999999999,0
2018-08-02,11244.7,12.555,12.445500000000001,0
2018-08-03,11360.8,12.0775,12.440999999999999,0
2018-08-06,11387.1,12.5625,12.4605,0
2018-08-07,11389.45,12.5775,12.4625,0
2018-08-08,11450.0,12.54,12.487,0
2018-08-09,11470.7,12.6775,12.6415,0
2018-08-10,11429.5,12.85,12.809000000000001,0
2018-08-13,11355.75,13.4,12.95,0
2018-08-14,11435.1,13.2825,13.171000000000001,0
2018-08-16,11385.05,13.645,13.267500000000002,0
2018-08-17,11470.75,13.16,13.303999999999998,0
2018-08-20,11551.75,13.0325,13.204500000000001,0
2018-08-21,11570.9,12.9025,13.0995,0
2018-08-23,11582.75,12.7575,12.852,0
2018-08-24,11557.1,12.4075,12.6675,0
2018-08-27,11691.95,12.2375,12.546000000000001,0
2018-08-28,11738.5,12.425,12.4525,0
